gestion,codigo_entidad,nombre_entidad,prg,proyecto,actividad,nivel,es_resumen_programa,es_fila_residual,descripcion,grupo_1,grupo_2,grupo_3,grupo_4,grupo_5,grupo_6,grupo_7,grupo_8,grupo_9,total,total_calculado,total_diff,file
2026,1312,Gobierno Autónomo Municipal de Sacaba,344,0,016,detalle,False,False,DIRECCION DE PLANIFICACION TERRITORIAL Y DESARROLLO INTEGRAL,0,343200,0,26800,0,0,0,0,0,370000,370000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1312_Gobierno_Autónomo_Municipal_de_Sacaba_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1312,Gobierno Autónomo Municipal de Sacaba,344,0,022,detalle,False,False,FORTALECIMIENTO GESTION Y CALIDAD DE SERVICIOS,0,45000,0,0,0,0,0,0,0,45000,45000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1312_Gobierno_Autónomo_Municipal_de_Sacaba_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1312,Gobierno Autónomo Municipal de Sacaba,344,0,024,detalle,False,False,FORTALECIMIENTO DIRECCION DE INGRESOS MUNICIPALES,0,859968,0,20032,0,0,0,0,0,880000,880000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1312_Gobierno_Autónomo_Municipal_de_Sacaba_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1312,Gobierno Autónomo Municipal de Sacaba,350,0,000,resumen_programa,True,False,FOMENTO AL DESARROLLO ECONÓMICO LOCAL Y PROMOCIÓN DEL EMPLEO - TERMINAL DE BUSES,0,60500,16229,1256094,0,0,0,4000,0,1336823,1336823,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1312_Gobierno_Autónomo_Municipal_de_Sacaba_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1312,Gobierno Autónomo Municipal de Sacaba,350,0,003,detalle,False,False,UNIDAD TERMINAL DE BUSES,0,60500,16229,19271,0,0,0,4000,0,100000,100000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1312_Gobierno_Autónomo_Municipal_de_Sacaba_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1312,Gobierno Autónomo Municipal de Sacaba,350,02874740000000,000,detalle,False,False,CONST. E IMPLEMENTACION DE PLANTA PROCESADORA Y ENVASADORA DE PESCADO TRUCHA (SACABA),0,0,0,1236823,0,0,0,0,0,1236823,1236823,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1312_Gobierno_Autónomo_Municipal_de_Sacaba_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1312,Gobierno Autónomo Municipal de Sacaba,351,0,000,resumen_programa,True,False,FOMENTO AL DESARROLLO ECONÓMICO LOCAL Y PROMOCIÓN DEL EMPLEO - MANTENIMIENTO Y MEJORAMIENTO DE INFRAESTRUCTURA,0,80000,0,0,0,0,0,0,0,80000,80000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1312_Gobierno_Autónomo_Municipal_de_Sacaba_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1312,Gobierno Autónomo Municipal de Sacaba,351,0,002,detalle,False,False,MANTEMINIENTO MEJORAMIENTO TERMINAL DE BUSES,0,80000,0,0,0,0,0,0,0,80000,80000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1312_Gobierno_Autónomo_Municipal_de_Sacaba_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,00,0,000,resumen_programa,True,False,FUNCIONAMIENTO ÓRGANO EJECUTIVO,2124427,713042,228824,0,0,0,0,500,0,3066793,3066793,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,00,0,001,detalle,False,False,FUNCIONAMIENTO EJECUTIVO MUNICIPAL,2124427,713042,228824,0,0,0,0,500,0,3066793,3066793,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,01,0,000,resumen_programa,True,False,FUNCIONAMIENTO ÓRGANO DELIBERATIVO,775405,166036,56349,10789,0,0,0,100,0,1008679,1008679,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,01,0,001,detalle,False,False,FUNCIONAMIENTO CONCEJO MUNICIPAL,775405,166036,56349,10789,0,0,0,100,0,1008679,1008679,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,99,0,000,resumen_programa,True,False,PARTIDAS NO ASIGNABLES A PROGRAMAS - DEUDAS,0,0,0,0,0,349097,0,0,0,349097,349097,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,99,0,003,detalle,False,False,DEUDAS DE FUNCIONAMIENTO FNDR,0,0,0,0,0,349097,0,0,0,349097,349097,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,100,0,000,resumen_programa,True,False,PROMOCIÓN Y FOMENTO A LA PRODUCCIÓN AGROPECUARIA PROMOCIÓN Y FOMENTO A LA PRODUCCION AGROPECUARIA,0,122460,128464,137256,0,0,35434,0,0,423614,423614,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,100,0,001,detalle,False,False,FOMENTO A LA PRODUCCIÓN AGRICOLA Y FRUTICOLA,0,19200,10704,4256,0,0,0,0,0,34160,34160,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,100,0,002,detalle,False,False,APOYO A LA PRODUCCIÓN PECUARIA,0,0,11484,0,0,0,0,0,0,11484,11484,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,100,0,003,detalle,False,False,FUNCIONAMIENTO Y MANTENIMIENTO TRACTORES AGRICOLAS,0,49200,8488,0,0,0,0,0,0,57688,57688,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,100,0,004,detalle,False,False,"APOYO, FOMENTO AL DESARROLLO ECONOMICO LOCAL Y REALIZACION DE FERIAS MUNICIPIO DE COLOMI",0,54060,22500,0,0,0,0,0,0,76560,76560,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,100,0,005,detalle,False,False,TRANSFERENCIA - CONVENIO INSA,0,0,0,0,0,0,35434,0,0,35434,35434,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,100,13132265000000,000,detalle,False,False,CONST. PISCINAS PARA PRODUCCION DE TILAPIA DISTRITO 5 SAN JOSE - COLOMI,0,0,75288,133000,0,0,0,0,0,208288,208288,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,110,0,000,resumen_programa,True,False,SANEAMIENTO BÁSICO - SANEAMIENTO BASICO,0,51600,11493,0,0,0,212198,0,0,275291,275291,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,110,0,016,detalle,False,False,MANTENIMIENTO Y MEJORAMIENTO SISTEMAS DE AGUA POTABLE MUNICIPIO DE COLOMI,0,51600,11493,0,0,0,0,0,0,63093,63093,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,110,0,017,detalle,False,False,CONTRAPARTE CONST. SISTEMA DE AGUA POTABLE PARA LA COMUNIDAD DE DURAZNOS,0,0,0,0,0,0,212198,0,0,212198,212198,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,120,0,000,resumen_programa,True,False,CONSTRUCCIÓN Y MANTENIMIENTO DE MICRORIEGOS CONSTRUCCIÓN Y MANTENIMIENTO DE MICRORIEGOS,0,0,766344,0,0,0,0,0,0,766344,766344,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,120,0,001,detalle,False,False,MANTENIMIENTO Y REFACCION SISTEMAS DE MICRO RIEGO,0,0,9570,0,0,0,0,0,0,9570,9570,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,120,0,003,detalle,False,False,"COTRAPARTE CONST. DE SIST. DE RIEGO POR ASPERSION OTB SIND. CHULUMANI SUB CENTRAL JUKUMARI MAYU (CHULUMANI, VALCON, PIRUMANI Y JUKUMARI MAYU) D-6 COLOMI",0,0,756774,0,0,0,0,0,0,756774,756774,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,130,0,000,resumen_programa,True,False,DESARROLLO Y PRESERVACIÓN DEL MEDIO AMBIENTE DESARROLLO Y PRESERVACIÓN DEL MEDIO AMBIENTE,0,264332,26400,0,0,0,0,0,0,290732,290732,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,130,0,001,detalle,False,False,APOYO AL DESARROLLO Y PRESERVACIÓN DEL MEDIO AMBIENTE DEL MUNICIPIO DE COLOMI,0,45000,2850,0,0,0,0,0,0,47850,47850,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,130,0,002,detalle,False,False,MANTENIMIENTO Y FUNCIONAMIENTO DEL VIVERO MUNICIPAL,0,17760,20520,0,0,0,0,0,0,38280,38280,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,130,0,003,detalle,False,False,MANTENIMIENTO Y MEJORAMIENTO DE PARQUES Y JARDINES,0,201572,3030,0,0,0,0,0,0,204602,204602,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,140,0,000,resumen_programa,True,False,"ASEO URBANO, MANEJO Y TRATAMIENTO DE RESIDUOS SÓLIDOS - ASEO URBANO, MANEJO Y TRATAMIENTO DE RESIDUOS SÓLIDOS",0,79250,54730,0,0,0,0,0,0,133980,133980,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,140,0,001,detalle,False,False,LIMPIEZA Y RECOLECCIÓN DE BASURA COLOMI,0,79250,54730,0,0,0,0,0,0,133980,133980,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,160,0,000,resumen_programa,True,False,SERVICIO DE ALUMBRADO PÚBLICO - SERVICIO DE ALUMBRADO PÚBLICO,0,134050,128593,0,0,0,0,0,0,262643,262643,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,160,0,001,detalle,False,False,MANTENIMIENTO ALUMBRADO PÚBLICO MUNICIPIO COLOMI,0,44050,128593,0,0,0,0,0,0,172643,172643,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,160,0,002,detalle,False,False,FUNCIONAMIENTO ALUMBRADO PÚBLICO MUNICIPIO COLOMI,0,90000,0,0,0,0,0,0,0,90000,90000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,170,0,000,resumen_programa,True,False,INFRAESTRUCTURA URBANA Y RURAL - INFRAESTRUCTURA URBANA Y RURAL,0,3500,13032,0,0,0,319992,0,0,336524,336524,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,170,0,001,detalle,False,False,MANTENIMIENTO Y MEJORAMIENTO DE INFRAESTRUCTURA MUNICIPAL,0,3500,3462,0,0,0,0,0,0,6962,6962,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,170,0,003,detalle,False,False,MANT. Y MEJORAMIENTO CENTROS DE CAPACITACION,0,0,9570,0,0,0,0,0,0,9570,9570,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,170,0,008,detalle,False,False,"CONTRAPARTE CONVENIO INTERGUBERNATIVO ""PROYECTO DE VIVIENDA CUALILATIVA EN EL MUNICIPIO DE COLOMI FASE - (X)""",0,0,0,0,0,0,159994,0,0,159994,159994,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,170,0,009,detalle,False,False,"CONTRAPARTE CONVENIO INTERGUBERNATIVO ""PROYECTO DE VIVIENDA CUALITATIVA EN EL MUNICIPIO DE COLOMI FASE - (XI)""",0,0,0,0,0,0,159998,0,0,159998,159998,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,180,0,000,resumen_programa,True,False,GESTIÓN DE CAMINOS VECINALES - MANTENIMIENTO Y MEJORAMIENTO CAMINOS,0,657260,1782909,695284,0,0,0,0,0,3135453,3135453,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,180,0,001,detalle,False,False,MANTENIMIENTO Y MEJORAMIENTO DE CAMINOS VECINALES MUNICIPIO COLOMI,0,657260,358251,0,0,0,0,0,0,1015511,1015511,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,180,0,020,detalle,False,False,MANTENIMIENTO Y MEJ. DE CAMINOS VECINALES VII,0,0,169658,0,0,0,0,0,0,169658,169658,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,180,0,021,detalle,False,False,MANTENIMIENTO Y MEJ. DE CAMINOS VECINALES DISTRITO III,0,0,250000,0,0,0,0,0,0,250000,250000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,180,0,026,detalle,False,False,MANT. Y MEJ. DE PUENTES VEHICULARES,0,0,5000,0,0,0,0,0,0,5000,5000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,180,0,027,detalle,False,False,MANT. Y MEJORAMIENTO DE CAMINOS D - VI,0,0,250000,0,0,0,0,0,0,250000,250000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,180,0,028,detalle,False,False,MANT. Y MEJORAMIENTO DE CAMINOS VECINALES D - IV,0,0,250000,0,0,0,0,0,0,250000,250000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,180,0,029,detalle,False,False,MANT. Y MEJORAMIENTO DE CAMINOS D - V,0,0,250000,0,0,0,0,0,0,250000,250000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,180,0,033,detalle,False,False,MANTENIMIENTO Y MEJORAMIENTO DE CALLES URBANAS D-1 COLOMI,0,0,250000,0,0,0,0,0,0,250000,250000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,180,13132263100000,000,detalle,False,False,CONST. PUENTE VEHICULAR RIO MASCOTAS D-5 SAN JOSE,0,0,0,695284,0,0,0,0,0,695284,695284,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,190,0,000,resumen_programa,True,False,SERVICIO DE CATASTRO URBANO Y RURAL - SERVICIO DE CATASTRO URBANO Y RURAL,0,95000,11000,0,0,0,0,0,0,106000,106000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,190,0,001,detalle,False,False,IMPLEMENTACION DE CATASTRO URBANO-COLOMI,0,95000,11000,0,0,0,0,0,0,106000,106000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,200,0,000,resumen_programa,True,False,GESTIÓN DE SALUD,0,1598017,2456146,85000,0,0,0,0,0,4139163,4139163,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,200,0,001,detalle,False,False,FUNCIONAMIENTO DE SERVICIOS DE SALUD DEL MUNICIPIO DE COLOMI,0,947396,185254,0,0,0,0,0,0,1132650,1132650,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,200,0,002,detalle,False,False,EQUIPAMIENTO SERVICIOS DE SALUD DEL MUNICIPIO DE COLOMI,0,0,50000,85000,0,0,0,0,0,135000,135000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,200,0,003,detalle,False,False,ALIMENTACIÓN COMPLEMENTARIA PARA NIÑOS Y NIÑAS (NUTRIBEBE),0,0,239250,0,0,0,0,0,0,239250,239250,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,200,0,006,detalle,False,False,FUNCIONAMIENTO PROGRAMA BJA,0,0,7656,0,0,0,0,0,0,7656,7656,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,200,0,007,detalle,False,False,FUNCIONAMIENTO PROGRAMA SAFCI.,0,0,7656,0,0,0,0,0,0,7656,7656,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,200,0,008,detalle,False,False,MANTENIMIENTO DE VEHICULOS SECTOR SALUD GAM COLOMI.,0,0,62205,0,0,0,0,0,0,62205,62205,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,200,0,013,detalle,False,False,FUNCIONAMIENTO TELESALUD,0,0,9570,0,0,0,0,0,0,9570,9570,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,200,0,015,detalle,False,False,FORTALECIMIENTO NUTRICION Y SALUD (COLOMI),0,0,4785,0,0,0,0,0,0,4785,4785,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,200,0,017,detalle,False,False,MANTENIMIENTO Y MEJORAMIENTO DE BIENES MUEBLES E INMUEBLES DE ESTABLECIMIENTOS DE SALUD DEL MUNICIPIO DE COLOMI,0,36230,8770,0,0,0,0,0,0,45000,45000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,200,0,018,detalle,False,False,FORTALECIMIENTO A LA LACTANCIA MATERNA MUNICIPIO COLOMI,0,0,6000,0,0,0,0,0,0,6000,6000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,200,0,099,detalle,False,False,SERVICIOS DE SALUD UNIVERSAL Y GRATUITA - SUS,0,614391,1875000,0,0,0,0,0,0,2489391,2489391,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,210,0,000,resumen_programa,True,False,GESTIÓN DE EDUCACIÓN,0,622200,2143345,81550,0,0,2744,0,0,2849839,2849839,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,210,0,001,detalle,False,False,FUNCIONAMIENTO DEL SERVICIO DE EDUCACION MUNICIPIO DE COLOMI,0,512200,69500,0,0,0,0,0,0,581700,581700,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1313,Gobierno Autónomo Municipal de Colomi,210,0,003,detalle,False,False,DESAYUNO ESCOLAR,0,0,1839725,0,0,0,0,0,0,1839725,1839725,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf
