gestion,codigo_entidad,nombre_entidad,monto_01_tgn,monto_02_tgn_p,monto_03_tgn_ct,monto_04_recon,monto_05_tgn_fcom,monto_06_tgn_pg_n,monto_07_tgn_iehd,monto_08_tgn_idh,monto_09_tgn_ipj,monto_10_tgn_ppet,monto_11_ot_gob,monto_12_total_tgn,monto_13_otros_ingresos,monto_14_recursos_especificos,monto_15_donaciones_internas,monto_16_credito_externo,monto_17_donaciones_externas,total,file
2026,1610,Gobierno Autónomo Municipal de El Puente,6003427,0,8191431,0,0,0,2623618,0,0,0,16818476,0,5438677,0,0,0,0,22257153,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1610_Gobierno_Autónomo_Municipal_de_El_Puente_objeto_gasto_fuente_total_gastos.pdf
2026,1611,Gobierno Autónomo Municipal de Entre Ríos,51107,0,19851199,0,0,0,6592054,0,0,0,26494360,0,7466353,0,0,0,0,33960713,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1611_Gobierno_Autónomo_Municipal_de_Entre_Ríos_objeto_gasto_fuente_total_gastos.pdf
2026,1701,Gobierno Autónomo Municipal de Santa Cruz de La Sierra,5213002,0,1739823891,0,0,0,127497087,0,0,0,1872533980,0,2613913396,0,305527328,0,0,4791974704,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1701_Gobierno_Autónomo_Municipal_de_Santa_Cruz_de_La_Sierra_objeto_gasto_fuente_total_gastos.pdf
2026,1702,Gobierno Autónomo Municipal de Cotoca,9753617,0,88368990,0,0,0,8037842,0,0,0,106160449,0,69665445,0,0,0,0,175825894,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1702_Gobierno_Autónomo_Municipal_de_Cotoca_objeto_gasto_fuente_total_gastos.pdf
2026,1703,Gobierno Autónomo Municipal de Porongo (Ayacucho),17471,0,26825747,0,0,0,2378922,0,0,0,29222140,0,129865952,0,0,0,0,159088092,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1703_Gobierno_Autónomo_Municipal_de_Porongo_Ayacucho_objeto_gasto_fuente_total_gastos.pdf
2026,1704,Gobierno Autónomo Municipal de La Guardia,31139027,0,129229905,0,0,0,12463233,0,0,0,172832165,0,84239953,0,167541,0,0,257239659,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1704_Gobierno_Autónomo_Municipal_de_La_Guardia_objeto_gasto_fuente_total_gastos.pdf
2026,1705,Gobierno Autónomo Municipal de El Torno,12740203,0,46189782,0,0,0,4201318,0,0,0,63131303,0,27840573,0,594880,0,0,91566756,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1705_Gobierno_Autónomo_Municipal_de_El_Torno_objeto_gasto_fuente_total_gastos.pdf
2026,1706,Gobierno Autónomo Municipal de Warnes,29989512,0,129374523,0,0,0,11403781,0,0,0,170767816,0,188647559,0,0,0,0,359415375,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1706_Gobierno_Autónomo_Municipal_de_Warnes_objeto_gasto_fuente_total_gastos.pdf
2026,1707,Gobierno Autónomo Municipal de San Ignacio (San Ignacio de Velasco),58292,0,56759568,0,0,0,5462695,0,0,0,62280555,0,15489334,0,154567,0,0,77924456,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1707_Gobierno_Autónomo_Municipal_de_San_Ignacio_San_Ignacio_de_Velasco_objeto_gasto_fuente_total_gastos.pdf
2026,1708,Gobierno Autónomo Municipal de San Miguel (San Miguel de Velasco),5412869,0,12617847,0,0,0,1147690,0,0,0,19178406,0,2593290,0,0,0,0,21771696,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1708_Gobierno_Autónomo_Municipal_de_San_Miguel_San_Miguel_de_Velasco_objeto_gasto_fuente_total_gastos.pdf
2026,1709,Gobierno Autónomo Municipal de San Rafael,16275,0,7304500,0,0,0,664401,0,0,0,7985176,0,6746354,0,0,0,0,14731530,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1709_Gobierno_Autónomo_Municipal_de_San_Rafael_objeto_gasto_fuente_total_gastos.pdf
2026,1710,Gobierno Autónomo Municipal de Buena Vista,10759703,0,11295122,0,0,0,1027379,0,0,0,23082204,0,3471786,0,0,0,0,26553990,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1710_Gobierno_Autónomo_Municipal_de_Buena_Vista_objeto_gasto_fuente_total_gastos.pdf
2026,1711,Gobierno Autónomo Municipal de San Carlos,30370,0,15794548,0,0,0,1436636,0,0,0,17261554,0,8318952,0,0,0,0,25580506,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1711_Gobierno_Autónomo_Municipal_de_San_Carlos_objeto_gasto_fuente_total_gastos.pdf
2026,1712,Gobierno Autónomo Municipal de Yapacaní,7518930,0,47956464,0,0,0,4362011,0,0,0,59837405,0,22537142,0,0,0,0,82374547,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1712_Gobierno_Autónomo_Municipal_de_Yapacaní_objeto_gasto_fuente_total_gastos.pdf
2026,1713,Gobierno Autónomo Municipal de San José,6862415,0,34054136,0,0,0,3097487,0,0,0,44014038,0,6582077,0,482080,0,0,51078195,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1713_Gobierno_Autónomo_Municipal_de_San_José_objeto_gasto_fuente_total_gastos.pdf
2026,1714,Gobierno Autónomo Municipal de Pailón,13964968,0,47351992,0,0,0,4110498,0,0,0,65427458,0,19755658,0,0,0,0,85183116,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1714_Gobierno_Autónomo_Municipal_de_Pailón_objeto_gasto_fuente_total_gastos.pdf
2026,1715,Gobierno Autónomo Municipal de Roboré,28248,0,15547628,0,0,0,1414177,0,0,0,16990053,0,3804947,0,145824,0,0,20940824,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1715_Gobierno_Autónomo_Municipal_de_Roboré_objeto_gasto_fuente_total_gastos.pdf
2026,1716,Gobierno Autónomo Municipal de Portachuelo,23676,0,17217038,0,0,0,1566022,0,0,0,18806736,0,10000366,0,0,0,0,28807102,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1716_Gobierno_Autónomo_Municipal_de_Portachuelo_objeto_gasto_fuente_total_gastos.pdf
2026,1717,Gobierno Autónomo Municipal de Santa Rosa del Sara,1902490,0,14951529,0,0,0,1359957,0,0,0,18213976,0,2396753,0,0,0,0,20610729,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1717_Gobierno_Autónomo_Municipal_de_Santa_Rosa_del_Sara_objeto_gasto_fuente_total_gastos.pdf
2026,1718,Gobierno Autónomo Municipal de Lagunillas,4030689,0,4913453,0,0,0,446917,0,0,0,9391059,0,52767,0,0,0,0,9443826,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1718_Gobierno_Autónomo_Municipal_de_Lagunillas_objeto_gasto_fuente_total_gastos.pdf
2026,1720,Gobierno Autónomo Municipal de Cabezas,24002,0,25905785,0,0,0,2356331,0,0,0,28286118,0,6929357,0,0,0,0,35215475,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1720_Gobierno_Autónomo_Municipal_de_Cabezas_objeto_gasto_fuente_total_gastos.pdf
2026,1721,Gobierno Autónomo Municipal de Cuevo,99500,0,4152823,0,0,0,374547,0,0,0,4626870,0,300000,0,0,0,0,4926870,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1721_Gobierno_Autónomo_Municipal_de_Cuevo_objeto_gasto_fuente_total_gastos.pdf
2026,1723,Gobierno Autónomo Municipal de Camiri,41310,0,27354072,0,0,0,2519460,0,0,0,29914842,0,11585158,0,0,0,0,41500000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1723_Gobierno_Autónomo_Municipal_de_Camiri_objeto_gasto_fuente_total_gastos.pdf
2026,1724,Gobierno Autónomo Municipal de Boyuibe,20663,0,4848219,0,0,0,468701,0,0,0,5337583,0,400000,0,0,0,0,5737583,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1724_Gobierno_Autónomo_Municipal_de_Boyuibe_objeto_gasto_fuente_total_gastos.pdf
2026,1725,Gobierno Autónomo Municipal de Vallegrande,7996413,0,14276449,0,0,0,1298554,0,0,0,23571416,0,7832016,0,0,0,0,31403432,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1725_Gobierno_Autónomo_Municipal_de_Vallegrande_objeto_gasto_fuente_total_gastos.pdf
2026,1726,Gobierno Autónomo Municipal de Trigal,54500,0,1967875,0,0,0,178994,0,0,0,2201369,0,250000,0,0,0,0,2451369,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1726_Gobierno_Autónomo_Municipal_de_Trigal_objeto_gasto_fuente_total_gastos.pdf
2026,1727,Gobierno Autónomo Municipal de Moro Moro,1404424,0,2337008,0,0,0,212569,0,0,0,3954001,0,400000,0,0,0,0,4354001,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1727_Gobierno_Autónomo_Municipal_de_Moro_Moro_objeto_gasto_fuente_total_gastos.pdf
2026,1728,Gobierno Autónomo Municipal de Postrer Valle,67250,0,1493158,0,0,0,135814,0,0,0,1696222,0,60928,0,0,0,0,1757150,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1728_Gobierno_Autónomo_Municipal_de_Postrer_Valle_objeto_gasto_fuente_total_gastos.pdf
2026,1729,Gobierno Autónomo Municipal de Pucara,83750,0,1670241,0,0,0,151921,0,0,0,1905912,0,150000,0,0,0,0,2055912,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1729_Gobierno_Autónomo_Municipal_de_Pucara_objeto_gasto_fuente_total_gastos.pdf
2026,1730,Gobierno Autónomo Municipal de Samaipata,1456282,0,9821917,0,0,0,893379,0,0,0,12171578,0,7425505,0,0,0,0,19597083,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1730_Gobierno_Autónomo_Municipal_de_Samaipata_objeto_gasto_fuente_total_gastos.pdf
2026,1731,Gobierno Autónomo Municipal de Pampa Grande,863742,0,8022812,0,0,0,729737,0,0,0,9616291,0,1403793,0,0,0,0,11020084,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1731_Gobierno_Autónomo_Municipal_de_Pampa_Grande_objeto_gasto_fuente_total_gastos.pdf
2026,1732,Gobierno Autónomo Municipal de Mairana,1398026,0,10585124,0,0,0,962799,0,0,0,12945949,0,2500000,0,0,0,0,15445949,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1732_Gobierno_Autónomo_Municipal_de_Mairana_objeto_gasto_fuente_total_gastos.pdf
2026,1733,Gobierno Autónomo Municipal de Quirusillas,39250,0,2573120,0,0,0,234044,0,0,0,2846414,0,250000,0,0,0,0,3096414,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1733_Gobierno_Autónomo_Municipal_de_Quirusillas_objeto_gasto_fuente_total_gastos.pdf
2026,1734,Gobierno Autónomo Municipal de Montero,11330165,0,113819267,0,0,0,10644927,0,0,0,135794359,0,80822945,0,272553,0,0,216889857,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1734_Gobierno_Autónomo_Municipal_de_Montero_objeto_gasto_fuente_total_gastos.pdf
2026,1735,Gobierno Autónomo Municipal de General Agustín Saavedra,2302487,0,13487821,0,0,0,1213178,0,0,0,17003486,0,11920929,0,0,0,0,28924415,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1735_Gobierno_Autónomo_Municipal_de_General_Agustín_Saavedra_objeto_gasto_fuente_total_gastos.pdf
2026,1736,Gobierno Autónomo Municipal de Mineros,5406171,0,18898087,0,0,0,1718927,0,0,0,26023185,0,7951115,0,0,0,0,33974300,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1736_Gobierno_Autónomo_Municipal_de_Mineros_objeto_gasto_fuente_total_gastos.pdf
2026,1737,Gobierno Autónomo Municipal de Concepción,5423153,0,25032005,0,0,0,2276854,0,0,0,32732012,0,7546979,0,0,0,0,40278991,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1737_Gobierno_Autónomo_Municipal_de_Concepción_objeto_gasto_fuente_total_gastos.pdf
2026,1738,Gobierno Autónomo Municipal de San Javier,39975,0,12685060,0,0,0,1126517,0,0,0,13851552,0,4000661,0,1561418,0,0,19413631,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1738_Gobierno_Autónomo_Municipal_de_San_Javier_objeto_gasto_fuente_total_gastos.pdf
2026,1739,Gobierno Autónomo Municipal de San Julián,16815606,0,38008624,0,0,0,3375316,0,0,0,58199546,0,15166745,0,32526781,0,0,105893072,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1739_Gobierno_Autónomo_Municipal_de_San_Julián_objeto_gasto_fuente_total_gastos.pdf
2026,1740,Gobierno Autónomo Municipal de San Matías,13717,0,12750036,0,0,0,1159713,0,0,0,13923466,0,1476594,0,0,0,0,15400060,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1740_Gobierno_Autónomo_Municipal_de_San_Matías_objeto_gasto_fuente_total_gastos.pdf
2026,1741,Gobierno Autónomo Municipal de Comarapa,4725723,0,14243194,0,0,0,1295529,0,0,0,20264446,0,3886942,0,0,0,0,24151388,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1741_Gobierno_Autónomo_Municipal_de_Comarapa_objeto_gasto_fuente_total_gastos.pdf
2026,1742,Gobierno Autónomo Municipal de Saipina,17475,0,5090666,0,0,0,506033,0,0,0,5614174,0,1829575,0,0,0,0,7443749,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1742_Gobierno_Autónomo_Municipal_de_Saipina_objeto_gasto_fuente_total_gastos.pdf
2026,1743,Gobierno Autónomo Municipal de Puerto Suárez,19594,0,14447713,0,0,0,1314131,0,0,0,15781438,0,9415567,0,0,0,0,25197005,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1743_Gobierno_Autónomo_Municipal_de_Puerto_Suárez_objeto_gasto_fuente_total_gastos.pdf
2026,1744,Gobierno Autónomo Municipal de Puerto Quijarro,15379140,0,14820171,0,0,0,1348009,0,0,0,31547320,0,14150265,0,0,0,0,45697585,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1744_Gobierno_Autónomo_Municipal_de_Puerto_Quijarro_objeto_gasto_fuente_total_gastos.pdf
2026,1745,Gobierno Autónomo Municipal de Ascención de Guarayos,4263283,0,28268566,0,0,0,2571244,0,0,0,35103093,0,6744698,0,0,0,0,41847791,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1745_Gobierno_Autónomo_Municipal_de_Ascención_de_Guarayos_objeto_gasto_fuente_total_gastos.pdf
2026,1746,Gobierno Autónomo Municipal de Urubicha,23250,0,5427245,0,0,0,493651,0,0,0,5944146,0,533286,0,0,0,0,6477432,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1746_Gobierno_Autónomo_Municipal_de_Urubicha_objeto_gasto_fuente_total_gastos.pdf
2026,1747,Gobierno Autónomo Municipal de El Puente,2175388,0,14311367,0,0,0,1301729,0,0,0,17788484,0,2734669,0,0,0,0,20523153,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1747_Gobierno_Autónomo_Municipal_de_El_Puente_objeto_gasto_fuente_total_gastos.pdf
2026,1748,Gobierno Autónomo Municipal de Okinawa Uno,24525,0,8736136,0,0,0,794619,0,0,0,9555280,0,4005012,0,0,0,0,13560292,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1748_Gobierno_Autónomo_Municipal_de_Okinawa_Uno_objeto_gasto_fuente_total_gastos.pdf
2026,1749,Gobierno Autónomo Municipal de San Antonio de Lomerio,15750,0,5375934,0,0,0,479888,0,0,0,5871572,0,223533,0,0,0,0,6095105,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1749_Gobierno_Autónomo_Municipal_de_San_Antonio_de_Lomerio_objeto_gasto_fuente_total_gastos.pdf
2026,1750,Gobierno Autónomo Municipal de San Ramón,6910439,0,7006035,0,0,0,637252,0,0,0,14553726,0,5677473,0,0,0,0,20231199,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1750_Gobierno_Autónomo_Municipal_de_San_Ramón_objeto_gasto_fuente_total_gastos.pdf
2026,1751,Gobierno Autónomo Municipal de El Carmen Rivero Tórrez,3778861,0,7358774,0,0,0,680242,0,0,0,11817877,0,7543178,0,1561027,0,0,20922082,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1751_Gobierno_Autónomo_Municipal_de_El_Carmen_Rivero_Tórrez_objeto_gasto_fuente_total_gastos.pdf
2026,1752,Gobierno Autónomo Municipal de San Juan,907142,0,8485059,0,0,0,771781,0,0,0,10163982,0,8732767,0,0,0,0,18896749,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1752_Gobierno_Autónomo_Municipal_de_San_Juan_objeto_gasto_fuente_total_gastos.pdf
2026,1753,Gobierno Autónomo Municipal de Fernández Alonso,42488,0,12158925,0,0,0,1105948,0,0,0,13307361,0,6200141,0,0,0,0,19507502,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1753_Gobierno_Autónomo_Municipal_de_Fernández_Alonso_objeto_gasto_fuente_total_gastos.pdf
2026,1754,Gobierno Autónomo Municipal de San Pedro,11267,0,12602050,0,0,0,1146253,0,0,0,13759570,0,6260055,0,0,0,0,20019625,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1754_Gobierno_Autónomo_Municipal_de_San_Pedro_objeto_gasto_fuente_total_gastos.pdf
2026,1755,Gobierno Autónomo Municipal de Cuatro Cañadas,15288630,0,21000646,0,0,0,1910171,0,0,0,38199447,0,16610981,0,53073,0,0,54863501,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1755_Gobierno_Autónomo_Municipal_de_Cuatro_Cañadas_objeto_gasto_fuente_total_gastos.pdf
2026,1756,Gobierno Autónomo Municipal de Colpa Bélgica,20625,0,5004905,0,0,0,455234,0,0,0,5480764,0,20568275,0,0,0,0,26049039,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1756_Gobierno_Autónomo_Municipal_de_Colpa_Bélgica_objeto_gasto_fuente_total_gastos.pdf
2026,1801,Gobierno Autónomo Municipal de Trinidad,6808647,0,103387861,0,0,0,37103036,0,0,0,147299544,0,85844125,0,0,0,0,233143669,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1801_Gobierno_Autónomo_Municipal_de_Trinidad_objeto_gasto_fuente_total_gastos.pdf
2026,1802,Gobierno Autónomo Municipal de San Javier,1279528,0,6413379,0,0,0,2333640,0,0,0,10026547,0,907712,0,0,0,0,10934259,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1802_Gobierno_Autónomo_Municipal_de_San_Javier_objeto_gasto_fuente_total_gastos.pdf
2026,1803,Gobierno Autónomo Municipal de Riberalta,174385,0,89074831,0,0,0,31966487,0,0,0,121215703,0,40682906,0,0,0,0,161898609,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1803_Gobierno_Autónomo_Municipal_de_Riberalta_objeto_gasto_fuente_total_gastos.pdf
2026,1805,Gobierno Autónomo Municipal de Puerto Guayaramerín,3749643,0,33886197,0,0,0,12160817,0,0,0,49796657,0,7609081,0,0,0,0,57405738,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1805_Gobierno_Autónomo_Municipal_de_Puerto_Guayaramerín_objeto_gasto_fuente_total_gastos.pdf
2026,1806,Gobierno Autónomo Municipal de Reyes,38438,0,9372972,0,0,0,3363700,0,0,0,12775110,0,979020,0,0,0,0,13754130,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1806_Gobierno_Autónomo_Municipal_de_Reyes_objeto_gasto_fuente_total_gastos.pdf
2026,1807,Gobierno Autónomo Municipal de Puerto Rurrenabaque,16328,0,17488934,0,0,0,6320911,0,0,0,23826173,0,3886712,0,0,0,0,27712885,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1807_Gobierno_Autónomo_Municipal_de_Puerto_Rurrenabaque_objeto_gasto_fuente_total_gastos.pdf
2026,1808,Gobierno Autónomo Municipal de San Borja,7410220,0,37879313,0,0,0,13593835,0,0,0,58883368,0,1968693,0,0,0,0,60852061,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1808_Gobierno_Autónomo_Municipal_de_San_Borja_objeto_gasto_fuente_total_gastos.pdf
2026,1809,Gobierno Autónomo Municipal de Santa Rosa,32213,0,9770350,0,0,0,3955097,0,0,0,13757660,0,3056651,0,0,0,0,16814311,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1809_Gobierno_Autónomo_Municipal_de_Santa_Rosa_objeto_gasto_fuente_total_gastos.pdf
2026,1810,Gobierno Autónomo Municipal de Santa Ana,5204913,0,15049632,0,0,0,5400896,0,0,0,25655441,0,14431801,0,0,0,0,40087242,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1810_Gobierno_Autónomo_Municipal_de_Santa_Ana_objeto_gasto_fuente_total_gastos.pdf
2026,1811,Gobierno Autónomo Municipal de San Ignacio,3908324,0,17939507,0,0,0,6437992,0,0,0,28285823,0,2003182,0,0,0,0,30289005,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1811_Gobierno_Autónomo_Municipal_de_San_Ignacio_objeto_gasto_fuente_total_gastos.pdf
2026,1812,Gobierno Autónomo Municipal de Loreto,32250,0,3544171,0,0,0,1271905,0,0,0,4848326,0,73473,0,0,0,0,4921799,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1812_Gobierno_Autónomo_Municipal_de_Loreto_objeto_gasto_fuente_total_gastos.pdf
2026,1813,Gobierno Autónomo Municipal de San Andrés,13226,0,12998619,0,0,0,4664844,0,0,0,17676689,0,1322344,0,0,0,0,18999033,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1813_Gobierno_Autónomo_Municipal_de_San_Andrés_objeto_gasto_fuente_total_gastos.pdf
2026,1814,Gobierno Autónomo Municipal de San Joaquín,18038,0,5785660,0,0,0,2203286,0,0,0,8006984,0,1472005,0,0,0,0,9478989,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1814_Gobierno_Autónomo_Municipal_de_San_Joaquín_objeto_gasto_fuente_total_gastos.pdf
2026,1815,Gobierno Autónomo Municipal de San Ramón,114779,0,4523536,0,0,0,1623372,0,0,0,6261687,0,1117073,0,0,0,0,7378760,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1815_Gobierno_Autónomo_Municipal_de_San_Ramón_objeto_gasto_fuente_total_gastos.pdf
2026,1816,Gobierno Autónomo Municipal de Puerto Síles,0,0,910361,0,0,0,326703,0,0,0,1237064,0,120000,0,0,0,0,1357064,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1816_Gobierno_Autónomo_Municipal_de_Puerto_Síles_objeto_gasto_fuente_total_gastos.pdf
2026,1817,Gobierno Autónomo Municipal de Magdalena,3419093,0,10615885,0,0,0,3809747,0,0,0,17844725,0,9659792,0,0,0,0,27504517,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1817_Gobierno_Autónomo_Municipal_de_Magdalena_objeto_gasto_fuente_total_gastos.pdf
2026,1818,Gobierno Autónomo Municipal de Baures,299100,0,5457175,0,0,0,1958429,0,0,0,7714704,0,3410941,0,0,0,0,11125645,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1818_Gobierno_Autónomo_Municipal_de_Baures_objeto_gasto_fuente_total_gastos.pdf
2026,1819,Gobierno Autónomo Municipal de Huacaraje,113250,0,3847624,0,0,0,1380806,0,0,0,5341680,0,360080,0,0,0,0,5701760,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1819_Gobierno_Autónomo_Municipal_de_Huacaraje_objeto_gasto_fuente_total_gastos.pdf
2026,1820,Gobierno Autónomo Municipal de Exaltación,4313,0,8392988,0,0,0,2927541,0,0,0,11324842,0,994803,0,0,0,0,12319645,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1820_Gobierno_Autónomo_Municipal_de_Exaltación_objeto_gasto_fuente_total_gastos.pdf
2026,1901,Gobierno Autónomo Municipal de Cobija,5201558,0,45215406,0,0,0,59247198,0,0,0,109664162,0,36440454,0,0,0,0,146104616,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1901_Gobierno_Autónomo_Municipal_de_Cobija_objeto_gasto_fuente_total_gastos.pdf
2026,1902,Gobierno Autónomo Municipal de Porvenir,31838,0,7457474,0,0,0,9771768,0,0,0,17261080,0,1762578,0,0,0,0,19023658,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1902_Gobierno_Autónomo_Municipal_de_Porvenir_objeto_gasto_fuente_total_gastos.pdf
2026,1903,Gobierno Autónomo Municipal de Bolpebra,115000,0,1986997,0,0,0,2603626,0,0,0,4705623,0,197620,0,0,0,0,4903243,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1903_Gobierno_Autónomo_Municipal_de_Bolpebra_objeto_gasto_fuente_total_gastos.pdf
2026,1904,Gobierno Autónomo Municipal de Bella Flor,212310,0,3019570,0,0,0,3956640,0,0,0,7188520,0,518172,0,0,0,0,7706692,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1904_Gobierno_Autónomo_Municipal_de_Bella_Flor_objeto_gasto_fuente_total_gastos.pdf
2026,1905,Gobierno Autónomo Municipal de Puerto Rico,11625,0,6000066,0,0,0,7862079,0,0,0,13873770,0,503992,0,0,0,0,14377762,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1905_Gobierno_Autónomo_Municipal_de_Puerto_Rico_objeto_gasto_fuente_total_gastos.pdf
2026,1906,Gobierno Autónomo Municipal de San Pedro,6000,0,2692838,0,0,0,3528512,0,0,0,6227350,0,84778,0,0,0,0,6312128,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1906_Gobierno_Autónomo_Municipal_de_San_Pedro_objeto_gasto_fuente_total_gastos.pdf
2026,1907,Gobierno Autónomo Municipal de Filadelfia,16913,0,6601985,0,0,0,8650792,0,0,0,15269690,0,533065,0,0,0,0,15802755,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1907_Gobierno_Autónomo_Municipal_de_Filadelfia_objeto_gasto_fuente_total_gastos.pdf
2026,1908,Gobierno Autónomo Municipal de Puerto Gonzalo Moreno,18525,0,9981542,0,0,0,13079135,0,0,0,23079202,0,328658,0,0,0,0,23407860,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1908_Gobierno_Autónomo_Municipal_de_Puerto_Gonzalo_Moreno_objeto_gasto_fuente_total_gastos.pdf
2026,1909,Gobierno Autónomo Municipal de San Lorenzo,21075,0,7651186,0,0,0,10025594,0,0,0,17697855,0,105170,0,0,0,0,17803025,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1909_Gobierno_Autónomo_Municipal_de_San_Lorenzo_objeto_gasto_fuente_total_gastos.pdf
2026,1910,Gobierno Autónomo Municipal de Sena,6533975,0,8533279,0,0,0,11181430,0,0,0,26248684,0,2455114,0,0,0,0,28703798,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1910_Gobierno_Autónomo_Municipal_de_Sena_objeto_gasto_fuente_total_gastos.pdf
