gestion,codigo_entidad,nombre_entidad,rubro,rubro_padre,nivel_rubro,descripcion,entidad_otorgante,fuente,organismo,importe,es_detalle,es_resumen,file
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,13,,1,INGRESOS POR IMPUESTOS,,,,30954873,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_recursos_por_rubro.pdf
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,13.3,13,2,Impuestos Municipales,,,,30954873,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_recursos_por_rubro.pdf
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,13.3.1,13.3,3,Impuesto a la Propiedad de Bienes Inmuebles,0999,20,210,13500000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_recursos_por_rubro.pdf
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,13.3.3,13.3,3,Impuesto a la Propiedad de Vehículos Automotores,0999,20,210,6500000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_recursos_por_rubro.pdf
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,13.3.6,13.3,3,Impuesto Municipal a la Transferencia de Inmuebles,0999,20,210,9470089,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_recursos_por_rubro.pdf
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,13.3.7,13.3,3,IMPUESTO MUNICIPAL A LA TRANSFERENCIA DE VEHÍCULOS AUTOMOTORES,0999,20,210,1400000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_recursos_por_rubro.pdf
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,13.3.9,13.3,3,Otros,0999,20,210,84784,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_recursos_por_rubro.pdf
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,15,,1,"TASAS, DERECHOS Y OTROS INGRESOS",,,,15896027,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_recursos_por_rubro.pdf
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,15.1,15,2,Tasas,0000,20,210,8950000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_recursos_por_rubro.pdf
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,15.2,15,2,Derechos,0000,20,210,300000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_recursos_por_rubro.pdf
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,15.2,15,2,Derechos,0000,20,230,500000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_recursos_por_rubro.pdf
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,15.3,15,2,Patentes y Concesiones,,,,850000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_recursos_por_rubro.pdf
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,15.3.4,15.3,3,Patentes Municipales,0000,20,210,850000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_recursos_por_rubro.pdf
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,15.9,15,2,Otros Ingresos,,,,5296027,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_recursos_por_rubro.pdf
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,15.9.9,15.9,3,Otros Ingresos no Especificados,0000,20,210,1945127,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_recursos_por_rubro.pdf
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,15.9.9,15.9,3,Otros Ingresos no Especificados,0999,20,210,3350900,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_recursos_por_rubro.pdf
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,19,,1,TRANSFERENCIAS CORRIENTES,,,,57059780,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_recursos_por_rubro.pdf
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,19.2,19,2,Del Sector Público No Financiero,,,,57059780,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_recursos_por_rubro.pdf
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,19.2.1,19.2,3,Del Órgano Ejecutivo,,,,57059780,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_recursos_por_rubro.pdf
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,19.2.1.1,19.2.1,4,Por Subsidios o Subvenciones,0099,41,111,58128,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_recursos_por_rubro.pdf
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,19.2.1.1,19.2.1,4,Por Subsidios o Subvenciones,0099,41,119,5622400,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_recursos_por_rubro.pdf
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,113,51212977,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_recursos_por_rubro.pdf
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,119,166275,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_recursos_por_rubro.pdf
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,23,,1,TRANSFERENCIAS DE CAPITAL,,,,11788117,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_recursos_por_rubro.pdf
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,23.2,23,2,Del Sector Público No Financiero,,,,11788117,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_recursos_por_rubro.pdf
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,23.2.1,23.2,3,Del Órgano Ejecutivo,,,,11788117,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_recursos_por_rubro.pdf
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,23.2.1.1,23.2.1,4,Por Subsidios o Subvenciones,0025,41,111,11156286,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_recursos_por_rubro.pdf
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,23.2.1.1,23.2.1,4,Por Subsidios o Subvenciones,0066,43,314,631831,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_recursos_por_rubro.pdf
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,35,,1,DISMINUCIÓN Y COBRO DE OTROS ACTIVOS FINANCIEROS,,,,8000000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_recursos_por_rubro.pdf
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,35.1,35,2,Disminución del Activo Disponible,,,,8000000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_recursos_por_rubro.pdf
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,35.1.1,35.1,3,Disminución de Caja y Bancos,0000,20,210,4000000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_recursos_por_rubro.pdf
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,35.1.1,35.1,3,Disminución de Caja y Bancos,0000,41,113,4000000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_recursos_por_rubro.pdf
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,36,,1,OBTENCION DE PRESTAMOS INTERNOS Y DE FONDOS - FIDEICOMISOS,,,,4427856,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_recursos_por_rubro.pdf
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,36.2,36,2,Obtención de Préstamos Internos a Largo Plazo,,,,4427856,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_recursos_por_rubro.pdf
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,36.2.1,36.2,3,En Efectivo,0862,92,230,4427856,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_recursos_por_rubro.pdf
2026,1305,Gobierno Autónomo Municipal de Vinto,12,,1,VENTA DE BIENES Y SERVICIOS DE LAS ADMINISTRACIONES PÚBLICAS,,,,1189135,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1305_Gobierno_Autónomo_Municipal_de_Vinto_recursos_por_rubro.pdf
2026,1305,Gobierno Autónomo Municipal de Vinto,12.1,12,2,Venta de Bienes de las Administraciones Públicas,0000,20,210,630395,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1305_Gobierno_Autónomo_Municipal_de_Vinto_recursos_por_rubro.pdf
2026,1305,Gobierno Autónomo Municipal de Vinto,12.2,12,2,Venta de Servicios de las Administraciones Públicas,0000,20,230,558740,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1305_Gobierno_Autónomo_Municipal_de_Vinto_recursos_por_rubro.pdf
2026,1305,Gobierno Autónomo Municipal de Vinto,13,,1,INGRESOS POR IMPUESTOS,,,,16472400,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1305_Gobierno_Autónomo_Municipal_de_Vinto_recursos_por_rubro.pdf
2026,1305,Gobierno Autónomo Municipal de Vinto,13.3,13,2,Impuestos Municipales,,,,16472400,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1305_Gobierno_Autónomo_Municipal_de_Vinto_recursos_por_rubro.pdf
2026,1305,Gobierno Autónomo Municipal de Vinto,13.3.1,13.3,3,Impuesto a la Propiedad de Bienes Inmuebles,0999,20,210,4200000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1305_Gobierno_Autónomo_Municipal_de_Vinto_recursos_por_rubro.pdf
2026,1305,Gobierno Autónomo Municipal de Vinto,13.3.3,13.3,3,Impuesto a la Propiedad de Vehículos Automotores,0999,20,210,8919645,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1305_Gobierno_Autónomo_Municipal_de_Vinto_recursos_por_rubro.pdf
2026,1305,Gobierno Autónomo Municipal de Vinto,13.3.6,13.3,3,Impuesto Municipal a la Transferencia de Inmuebles,0999,20,210,2220105,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1305_Gobierno_Autónomo_Municipal_de_Vinto_recursos_por_rubro.pdf
2026,1305,Gobierno Autónomo Municipal de Vinto,13.3.7,13.3,3,IMPUESTO MUNICIPAL A LA TRANSFERENCIA DE VEHÍCULOS AUTOMOTORES,0999,20,210,1098000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1305_Gobierno_Autónomo_Municipal_de_Vinto_recursos_por_rubro.pdf
2026,1305,Gobierno Autónomo Municipal de Vinto,13.3.9,13.3,3,Otros,0999,20,210,34650,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1305_Gobierno_Autónomo_Municipal_de_Vinto_recursos_por_rubro.pdf
2026,1305,Gobierno Autónomo Municipal de Vinto,15,,1,"TASAS, DERECHOS Y OTROS INGRESOS",,,,5668615,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1305_Gobierno_Autónomo_Municipal_de_Vinto_recursos_por_rubro.pdf
2026,1305,Gobierno Autónomo Municipal de Vinto,15.1,15,2,Tasas,0000,20,210,2908165,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1305_Gobierno_Autónomo_Municipal_de_Vinto_recursos_por_rubro.pdf
2026,1305,Gobierno Autónomo Municipal de Vinto,15.3,15,2,Patentes y Concesiones,,,,490350,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1305_Gobierno_Autónomo_Municipal_de_Vinto_recursos_por_rubro.pdf
2026,1305,Gobierno Autónomo Municipal de Vinto,15.3.4,15.3,3,Patentes Municipales,0000,20,210,490350,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1305_Gobierno_Autónomo_Municipal_de_Vinto_recursos_por_rubro.pdf
2026,1305,Gobierno Autónomo Municipal de Vinto,15.9,15,2,Otros Ingresos,,,,2270100,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1305_Gobierno_Autónomo_Municipal_de_Vinto_recursos_por_rubro.pdf
2026,1305,Gobierno Autónomo Municipal de Vinto,15.9.1,15.9,3,Multas,0000,20,210,578550,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1305_Gobierno_Autónomo_Municipal_de_Vinto_recursos_por_rubro.pdf
2026,1305,Gobierno Autónomo Municipal de Vinto,15.9.2,15.9,3,Intereses Penales,0000,20,210,73500,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1305_Gobierno_Autónomo_Municipal_de_Vinto_recursos_por_rubro.pdf
2026,1305,Gobierno Autónomo Municipal de Vinto,15.9.9,15.9,3,Otros Ingresos no Especificados,0000,20,210,1618050,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1305_Gobierno_Autónomo_Municipal_de_Vinto_recursos_por_rubro.pdf
2026,1305,Gobierno Autónomo Municipal de Vinto,16,,1,INTERESES Y OTRAS RENTAS DE LA PROPIEDAD,,,,228590,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1305_Gobierno_Autónomo_Municipal_de_Vinto_recursos_por_rubro.pdf
2026,1305,Gobierno Autónomo Municipal de Vinto,16.5,16,2,Alquiler de Equipos de las Administraciones Públicas,0000,20,210,228590,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1305_Gobierno_Autónomo_Municipal_de_Vinto_recursos_por_rubro.pdf
2026,1305,Gobierno Autónomo Municipal de Vinto,19,,1,TRANSFERENCIAS CORRIENTES,,,,51656818,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1305_Gobierno_Autónomo_Municipal_de_Vinto_recursos_por_rubro.pdf
2026,1305,Gobierno Autónomo Municipal de Vinto,19.2,19,2,Del Sector Público No Financiero,,,,51656818,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1305_Gobierno_Autónomo_Municipal_de_Vinto_recursos_por_rubro.pdf
2026,1305,Gobierno Autónomo Municipal de Vinto,19.2.1,19.2,3,Del Órgano Ejecutivo,,,,51656818,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1305_Gobierno_Autónomo_Municipal_de_Vinto_recursos_por_rubro.pdf
2026,1305,Gobierno Autónomo Municipal de Vinto,19.2.1.1,19.2.1,4,Por Subsidios o Subvenciones,0099,41,111,47188,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1305_Gobierno_Autónomo_Municipal_de_Vinto_recursos_por_rubro.pdf
2026,1305,Gobierno Autónomo Municipal de Vinto,19.2.1.1,19.2.1,4,Por Subsidios o Subvenciones,0099,41,119,5090554,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1305_Gobierno_Autónomo_Municipal_de_Vinto_recursos_por_rubro.pdf
2026,1305,Gobierno Autónomo Municipal de Vinto,19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,113,46368529,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1305_Gobierno_Autónomo_Municipal_de_Vinto_recursos_por_rubro.pdf
2026,1305,Gobierno Autónomo Municipal de Vinto,19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,119,150547,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1305_Gobierno_Autónomo_Municipal_de_Vinto_recursos_por_rubro.pdf
2026,1305,Gobierno Autónomo Municipal de Vinto,23,,1,TRANSFERENCIAS DE CAPITAL,,,,84106,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1305_Gobierno_Autónomo_Municipal_de_Vinto_recursos_por_rubro.pdf
2026,1305,Gobierno Autónomo Municipal de Vinto,23.2,23,2,Del Sector Público No Financiero,,,,84106,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1305_Gobierno_Autónomo_Municipal_de_Vinto_recursos_por_rubro.pdf
2026,1305,Gobierno Autónomo Municipal de Vinto,23.2.1,23.2,3,Del Órgano Ejecutivo,,,,84106,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1305_Gobierno_Autónomo_Municipal_de_Vinto_recursos_por_rubro.pdf
2026,1305,Gobierno Autónomo Municipal de Vinto,23.2.1.1,23.2.1,4,Por Subsidios o Subvenciones,0025,41,111,84106,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1305_Gobierno_Autónomo_Municipal_de_Vinto_recursos_por_rubro.pdf
2026,1305,Gobierno Autónomo Municipal de Vinto,36,,1,OBTENCION DE PRESTAMOS INTERNOS Y DE FONDOS - FIDEICOMISOS,,,,6079487,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1305_Gobierno_Autónomo_Municipal_de_Vinto_recursos_por_rubro.pdf
2026,1305,Gobierno Autónomo Municipal de Vinto,36.2,36,2,Obtención de Préstamos Internos a Largo Plazo,,,,6079487,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1305_Gobierno_Autónomo_Municipal_de_Vinto_recursos_por_rubro.pdf
2026,1305,Gobierno Autónomo Municipal de Vinto,36.2.1,36.2,3,En Efectivo,0862,92,230,6079487,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1305_Gobierno_Autónomo_Municipal_de_Vinto_recursos_por_rubro.pdf
2026,1306,Gobierno Autónomo Municipal de Colcapirhua,12,,1,VENTA DE BIENES Y SERVICIOS DE LAS ADMINISTRACIONES PÚBLICAS,,,,7089935,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1306_Gobierno_Autónomo_Municipal_de_Colcapirhua_recursos_por_rubro.pdf
2026,1306,Gobierno Autónomo Municipal de Colcapirhua,12.2,12,2,Venta de Servicios de las Administraciones Públicas,0000,20,210,6488591,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1306_Gobierno_Autónomo_Municipal_de_Colcapirhua_recursos_por_rubro.pdf
2026,1306,Gobierno Autónomo Municipal de Colcapirhua,12.2,12,2,Venta de Servicios de las Administraciones Públicas,0000,20,230,601344,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1306_Gobierno_Autónomo_Municipal_de_Colcapirhua_recursos_por_rubro.pdf
2026,1306,Gobierno Autónomo Municipal de Colcapirhua,13,,1,INGRESOS POR IMPUESTOS,,,,31220927,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1306_Gobierno_Autónomo_Municipal_de_Colcapirhua_recursos_por_rubro.pdf
2026,1306,Gobierno Autónomo Municipal de Colcapirhua,13.3,13,2,Impuestos Municipales,,,,31220927,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1306_Gobierno_Autónomo_Municipal_de_Colcapirhua_recursos_por_rubro.pdf
2026,1306,Gobierno Autónomo Municipal de Colcapirhua,13.3.1,13.3,3,Impuesto a la Propiedad de Bienes Inmuebles,0999,20,210,14952906,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1306_Gobierno_Autónomo_Municipal_de_Colcapirhua_recursos_por_rubro.pdf
2026,1306,Gobierno Autónomo Municipal de Colcapirhua,13.3.3,13.3,3,Impuesto a la Propiedad de Vehículos Automotores,0999,20,210,10541074,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1306_Gobierno_Autónomo_Municipal_de_Colcapirhua_recursos_por_rubro.pdf
2026,1306,Gobierno Autónomo Municipal de Colcapirhua,13.3.6,13.3,3,Impuesto Municipal a la Transferencia de Inmuebles,0999,20,210,5167135,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1306_Gobierno_Autónomo_Municipal_de_Colcapirhua_recursos_por_rubro.pdf
2026,1306,Gobierno Autónomo Municipal de Colcapirhua,13.3.7,13.3,3,IMPUESTO MUNICIPAL A LA TRANSFERENCIA DE VEHÍCULOS AUTOMOTORES,0999,20,210,468812,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1306_Gobierno_Autónomo_Municipal_de_Colcapirhua_recursos_por_rubro.pdf
2026,1306,Gobierno Autónomo Municipal de Colcapirhua,13.3.9,13.3,3,Otros,0999,20,210,91000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1306_Gobierno_Autónomo_Municipal_de_Colcapirhua_recursos_por_rubro.pdf
2026,1306,Gobierno Autónomo Municipal de Colcapirhua,15,,1,"TASAS, DERECHOS Y OTROS INGRESOS",,,,13790482,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1306_Gobierno_Autónomo_Municipal_de_Colcapirhua_recursos_por_rubro.pdf
2026,1306,Gobierno Autónomo Municipal de Colcapirhua,15.1,15,2,Tasas,0000,20,210,9179535,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1306_Gobierno_Autónomo_Municipal_de_Colcapirhua_recursos_por_rubro.pdf
2026,1306,Gobierno Autónomo Municipal de Colcapirhua,15.3,15,2,Patentes y Concesiones,,,,1880527,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1306_Gobierno_Autónomo_Municipal_de_Colcapirhua_recursos_por_rubro.pdf
2026,1306,Gobierno Autónomo Municipal de Colcapirhua,15.3.4,15.3,3,Patentes Municipales,0000,20,210,1880527,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1306_Gobierno_Autónomo_Municipal_de_Colcapirhua_recursos_por_rubro.pdf
2026,1306,Gobierno Autónomo Municipal de Colcapirhua,15.9,15,2,Otros Ingresos,,,,2730420,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1306_Gobierno_Autónomo_Municipal_de_Colcapirhua_recursos_por_rubro.pdf
2026,1306,Gobierno Autónomo Municipal de Colcapirhua,15.9.1,15.9,3,Multas,0000,20,210,2730420,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1306_Gobierno_Autónomo_Municipal_de_Colcapirhua_recursos_por_rubro.pdf
2026,1306,Gobierno Autónomo Municipal de Colcapirhua,19,,1,TRANSFERENCIAS CORRIENTES,,,,61377196,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1306_Gobierno_Autónomo_Municipal_de_Colcapirhua_recursos_por_rubro.pdf
2026,1306,Gobierno Autónomo Municipal de Colcapirhua,19.2,19,2,Del Sector Público No Financiero,,,,61377196,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1306_Gobierno_Autónomo_Municipal_de_Colcapirhua_recursos_por_rubro.pdf
2026,1306,Gobierno Autónomo Municipal de Colcapirhua,19.2.1,19.2,3,Del Órgano Ejecutivo,,,,61377196,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1306_Gobierno_Autónomo_Municipal_de_Colcapirhua_recursos_por_rubro.pdf
2026,1306,Gobierno Autónomo Municipal de Colcapirhua,19.2.1.1,19.2.1,4,Por Subsidios o Subvenciones,0099,41,111,86539,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1306_Gobierno_Autónomo_Municipal_de_Colcapirhua_recursos_por_rubro.pdf
2026,1306,Gobierno Autónomo Municipal de Colcapirhua,19.2.1.1,19.2.1,4,Por Subsidios o Subvenciones,0099,41,119,6045449,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1306_Gobierno_Autónomo_Municipal_de_Colcapirhua_recursos_por_rubro.pdf
